X,Y,OBJECTID,FULLNAME,NAME,ENTRANCENAME,ALIAS1,ALIAS2,JURISDICTION,ADDRESS,Address2,URL,PHONE,ARTSCENTER,BALLFIELDS,BOATRENTAL,CANOE,DISCGOLF,DOGPARK,ENVCTR,FISHING,GREENWAYACCESS,GYM,MULTIPURPOSEFIELD,OUTDOORBASKETBALL,PICNICSHELTER,PLAYGROUND,POOL,COMMUNITYCENTER,NEIGHBORHOODCENTER,TENNISCOURTS,TRACK,WALKINGTRAILS,RESTROOMS,Lat,Lon,Notes,AMUSEMENTTRAIN,CAROUSEL,TENNISCENTER,THEATER,BOCCE,HANDBALL,HORSESHOE,INLINESKATING,SANDVOLLEYBALL,SKATEPARK,ACTIVE_ADULT,BMXTRACK,BOATRIDE,LIBRARY,MUSEUM,TEEN,BIKING,LIVEANIMALS,GARDENS,EQUESTRIAN,VEHICLEENTRANCE,GREENWAYENTRANCE,PEDESTRIANENTRANCE,PARKINGSTREET,PARKINGLOT
2050682.299313560128212,690082.287678480148315,772,The PIT Soccer Field - Stinson Ave Entrance,The PIT Soccer Field,Stinson Ave Entrance,,,Town of Holly Springs,"301 Stinson Ave., Holly Springs, NC","301 Stinson Ave., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=312,(919) 557-9601,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,35.646735,-78.829266,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2100361.108092218637466,738855.750826895236969,776,Theatre in the Park (Pullen Park) - Ashe Ave Entrance,Theatre in the Park (Pullen Park),Ashe Ave Entrance,,,City of Raleigh,"107 Pullen Road, Raleigh, NC","107 Pullen Road, Raleigh, NC",http://www.theatreinthepark.com/,919-831-6936,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2100048.749136880040169,738588.124721720814705,777,Theatre in the Park (Pullen Park) - Ashe Ave Entrance,Theatre in the Park (Pullen Park),Ashe Ave Entrance,,,City of Raleigh,"107 Pullen Road, Raleigh, NC","107 Pullen Road, Raleigh, NC",http://www.theatreinthepark.com/,919-831-6936,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes
2098744.499776884913445,739031.625147059559822,778,Theatre in the Park (Pullen Park) - Greenway Entrance,Theatre in the Park (Pullen Park),Greenway Entrance,,,City of Raleigh,"107 Pullen Road, Raleigh, NC","107 Pullen Road, Raleigh, NC",http://www.theatreinthepark.com/,919-831-6936,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2099960.579037636518478,738550.404980897903442,779,Theatre in the Park (Pullen Park) - Greenway Entrance,Theatre in the Park (Pullen Park),Greenway Entrance,,,City of Raleigh,"107 Pullen Road, Raleigh, NC","107 Pullen Road, Raleigh, NC",http://www.theatreinthepark.com/,919-831-6936,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2099248.297653809189796,739980.101596564054489,780,Theatre in the Park (Pullen Park) - Pedestrian Entrance,Theatre in the Park (Pullen Park),Pedestrian Entrance,,,City of Raleigh,"107 Pullen Road, Raleigh, NC","107 Pullen Road, Raleigh, NC",http://www.theatreinthepark.com/,919-831-6936,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2100828.501186296343803,739313.312247723340988,781,Theatre in the Park (Pullen Park) - Pedestrian Entrance,Theatre in the Park (Pullen Park),Pedestrian Entrance,,,City of Raleigh,"107 Pullen Road, Raleigh, NC","107 Pullen Road, Raleigh, NC",http://www.theatreinthepark.com/,919-831-6936,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2099051.071670308709145,739584.897990643978119,782,Theatre in the Park (Pullen Park) - Pedestrian Entrance,Theatre in the Park (Pullen Park),Pedestrian Entrance,,,City of Raleigh,"107 Pullen Road, Raleigh, NC","107 Pullen Road, Raleigh, NC",http://www.theatreinthepark.com/,919-831-6936,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2100159.749242976307869,738661.125231891870499,783,Theatre in the Park (Pullen Park) - Pedestrian Entrance,Theatre in the Park (Pullen Park),Pedestrian Entrance,,,City of Raleigh,"107 Pullen Road, Raleigh, NC","107 Pullen Road, Raleigh, NC",http://www.theatreinthepark.com/,919-831-6936,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2031395.880209296941757,746307.069913730025291,784,Thomas E. Brooks Park - Green Hope School Rd Entrance,Thomas E. Brooks Park,Green Hope School Rd Entrance,Thomas Brooks Athletic Complex,,Town of Cary,"9008 Green Level Church Road, Cary, NC","9008 Green Level Church Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/thomas-brooks-park,,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.795202,-78.900379,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes
2029623.654751136898994,744537.616431638598442,785,Thomas E. Brooks Park - Green Level Church Rd Entrance,Thomas E. Brooks Park,Green Level Church Rd Entrance,Thomas Brooks Athletic Complex,,Town of Cary,"9008 Green Level Church Road, Cary, NC","9008 Green Level Church Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/thomas-brooks-park,,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.795202,-78.900379,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes
2030378.450157552957535,744045.453045889735222,786,Thomas E. Brooks Park - Greenway Entrance,Thomas E. Brooks Park,Greenway Entrance,Thomas Brooks Athletic Complex,,Town of Cary,"9008 Green Level Church Road, Cary, NC","9008 Green Level Church Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/thomas-brooks-park,,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.795202,-78.900379,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2084166.022372215986252,735172.14205239713192,787,Thomas G. Crowder Woodland Center - Jaguar Park Dr Entrance,Thomas G. Crowder Woodland Center,Jaguar Park Dr Entrance,,,City of Raleigh,"5611 Jaguar Park Dr, Raleigh, NC","5611 Jaguar Park Dr, Raleigh, NC",https://www.raleighnc.gov/parks/content/ParksRec/Articles/Parks/TGCWoodlandCenter.html,919-996-3141,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2108261.99977071583271,703258.687506720423698,788,Thompson Road Park - Thompson Rd Entrance,Thompson Road Park,Thompson Rd Entrance,,,Town of Garner,"550 Thompson Road, Garner NC, 27529","550 Thompson Road, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=6,919-773-4444,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,35.682316,-78.633112,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2049063.853403463959694,698658.244935974478722,789,Ting Park - N Main St Entrance,Ting Park,N Main St Entrance,,,Town of Holly Springs,1151 N. Main St.,"Holly Springs, NC 27540",https://www.hollyspringsnc.us/607/Ting-Park,(919) 746-8300,,Yes,,,,,,,,,Yes,Yes,,,,,,Yes,,,,,,,No,,,,,,,,,,,,,,,,No,,,,Yes,No,Yes,No,Yes
2048905.363234892487526,697860.665166303515434,790,Ting Park - Pedestrian Entrance,Ting Park,Pedestrian Entrance,,,Town of Holly Springs,1151 N. Main St.,"Holly Springs, NC 27540",https://www.hollyspringsnc.us/607/Ting-Park,(919) 746-8300,,Yes,,,,,,,,,Yes,Yes,,,,,,Yes,,,,,,,No,,,,,,,,,,,,,,,,No,,,,No,No,Yes,No,No
2048996.018893465399742,698338.548068806529045,791,Ting Park - Pedestrian Entrance,Ting Park,Pedestrian Entrance,,,Town of Holly Springs,1151 N. Main St.,"Holly Springs, NC 27540",https://www.hollyspringsnc.us/607/Ting-Park,(919) 746-8300,,Yes,,,,,,,,,Yes,Yes,,,,,,Yes,,,,,,,No,,,,,,,,,,,,,,,,No,,,,No,No,Yes,No,No
2048974.209225803613663,698227.292385816574097,792,Ting Park - Pedestrian Entrance,Ting Park,Pedestrian Entrance,,,Town of Holly Springs,1151 N. Main St.,"Holly Springs, NC 27540",https://www.hollyspringsnc.us/607/Ting-Park,(919) 746-8300,,Yes,,,,,,,,,Yes,Yes,,,,,,Yes,,,,,,,No,,,,,,,,,,,,,,,,No,,,,No,No,Yes,No,No
2108419.030952721834183,740941.944161057472229,793,Tucker House - N Person St Entrance,Tucker House,N Person St Entrance,,,City of Raleigh,"418 N Person St, Raleigh, NC","418 N Person St, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/HRMTucker.html,919-831-6009,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.785316,-78.634265,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2176780.596985220909119,726727.865633890032768,794,Turnipseed Nature Preserve - Hunt Valley Trl Entrance,Turnipseed Nature Preserve,Hunt Valley Trl Entrance,Hunt Valley Entrance,,Wake County,7100 Hunt Valley Trail,"Wendell, NC 27591",http://www.wakegov.com/parks/turnipseed/Pages/default.aspx,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes
2171816.726335555315018,728508.267584890127182,795,Turnipseed Nature Preserve - Pleasant Rd Entrance,Turnipseed Nature Preserve,Pleasant Rd Entrance,Pleasant Rd Entrance,,Wake County,7100 Hunt Valley Trail,"Wendell, NC 27591",http://www.wakegov.com/parks/turnipseed/Pages/default.aspx,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No
2141421.519081473350525,809346.263060808181763,796,Tyler Run Park - Greenway Entrance,Tyler Run Park,Greenway Entrance,,,Town of Wake Forest,"830 Pineview Dr, Wake Forest, NC","830 Pineview Dr, Wake Forest, NC",http://www.wakeforestnc.gov/tyler-run-park.aspx,919-435-9560,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,35.971816,-78.522492,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2141674.860110223293304,808759.226833313703537,797,Tyler Run Park - Joyner St Entrance,Tyler Run Park,Joyner St Entrance,,,Town of Wake Forest,"830 Pineview Dr, Wake Forest, NC","830 Pineview Dr, Wake Forest, NC",http://www.wakeforestnc.gov/tyler-run-park.aspx,919-435-9560,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,35.971816,-78.522492,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2067795.664036884903908,741924.190556138753891,798,Urban Park - E Circle Dr Entrance,Urban Park,E Circle Dr Entrance,,,Town of Cary,"414 E Chatham Street, Cary, NC","414 E Chatham Street, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/urban-park,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,35.788604,-78.772030,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2067474.361529886722565,742211.175546482205391,799,Urban Park - E Circle Dr Entrance,Urban Park,E Circle Dr Entrance,,,Town of Cary,"414 E Chatham Street, Cary, NC","414 E Chatham Street, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/urban-park,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,35.788604,-78.772030,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2067618.362226143479347,742078.314591720700264,800,Urban Park - E Circle Dr Entrance,Urban Park,E Circle Dr Entrance,,,Town of Cary,"414 E Chatham Street, Cary, NC","414 E Chatham Street, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/urban-park,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,35.788604,-78.772030,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2067539.932264894247055,742053.772974148392677,801,Urban Park - W Circle Dr Entrance,Urban Park,W Circle Dr Entrance,,,Town of Cary,"414 E Chatham Street, Cary, NC","414 E Chatham Street, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/urban-park,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,35.788604,-78.772030,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2031395.880209296941757,746307.069913730025291,802,USA Baseball at Brooks Park - Green Hope School Rd Entrance,USA Baseball at Brooks Park,Green Hope School Rd Entrance,USA Baseball National Training Center,,Town of Cary,"7445 Green Hope School Road, Cary, NC","7445 Green Hope School Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/facilities/usa-baseball-national-training-complex,919-387-5844,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,35.802200,-78.892300,"Concessions, Gift Shop",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes
2029623.654751136898994,744537.616431638598442,803,USA Baseball at Brooks Park - Green Level Church Rd Entrance,USA Baseball at Brooks Park,Green Level Church Rd Entrance,USA Baseball National Training Center,,Town of Cary,"7445 Green Hope School Road, Cary, NC","7445 Green Hope School Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/facilities/usa-baseball-national-training-complex,919-387-5844,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,35.802200,-78.892300,"Concessions, Gift Shop",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes
2030378.450157552957535,744045.453045889735222,804,USA Baseball at Brooks Park - Greenway Entrance,USA Baseball at Brooks Park,Greenway Entrance,USA Baseball National Training Center,,Town of Cary,"7445 Green Hope School Road, Cary, NC","7445 Green Hope School Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/facilities/usa-baseball-national-training-complex,919-387-5844,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,35.802200,-78.892300,"Concessions, Gift Shop",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2109982.903153046965599,740669.276727393269539,805,Vallie Henderson Park - Linden Ave Entrance,Vallie Henderson Park,Linden Ave Entrance,,,City of Raleigh,"314 Linden Ave, Raleigh, NC","314 Linden Ave, Raleigh, NC",http://www.raleighnc.gov/arts_parks/,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35.784470,-78.629083,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No
2098284.570906713604927,694078.653045311570168,806,Vance Elementary School Park - Ten Ten Rd Entrance,Vance Elementary School Park,Ten Ten Rd Entrance,,,Wake County Public School System,"8808 Old Stage Rd, Raleigh, NC","8808 Old Stage Rd, Raleigh, NC",http://www.wcpss.net/vancees,(919) 662-2472,,,,,,,,,,,Yes,,,Yes,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,Yes,No,Yes,No,Yes
2096972.249712467193604,758388.812482476234436,807,Varnell Park - Varnell Ave Entrance,Varnell Park,Varnell Ave Entrance,,,City of Raleigh,"2104 Varnell Ave, Raleigh, NC","2104 Varnell Ave, Raleigh, NC",http://www.raleighnc.gov/arts_parks/,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,35.833474,-78.672768,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No
2067782.528236389160156,753684.992493808269501,808,Veterans Freedom Park - N Harrison Ave Entrance,Veterans Freedom Park,N Harrison Ave Entrance,,,Town of Cary,"1517 N Harrison Ave, Cary, NC","1517 N Harrison Ave, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/veterans-freedom-park,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2067821.670874640345573,753999.818963900208473,809,Veterans Freedom Park - Pedestrian Entrance,Veterans Freedom Park,Pedestrian Entrance,,,Town of Cary,"1517 N Harrison Ave, Cary, NC","1517 N Harrison Ave, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/veterans-freedom-park,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2066967.098436802625656,753550.474718227982521,810,Veterans Freedom Park - Pedestrian Entrance,Veterans Freedom Park,Pedestrian Entrance,,,Town of Cary,"1517 N Harrison Ave, Cary, NC","1517 N Harrison Ave, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/veterans-freedom-park,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2051238.918279051780701,695679.354896396398544,811,Veterans Park - Bikram Dr Entrance,Veterans Park,Bikram Dr Entrance,,,Town of Holly Springs,"600 Bikram Dr., Holly Springs, NC","600 Bikram Dr., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=336,(919) 557-9600,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,35.662686,-78.827575,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2051467.382060974836349,696693.612054228782654,812,Veterans Park - Pedestrian Entrance,Veterans Park,Pedestrian Entrance,,,Town of Holly Springs,"600 Bikram Dr., Holly Springs, NC","600 Bikram Dr., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=336,(919) 557-9600,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,35.662686,-78.827575,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2051008.048662051558495,696503.850950807332993,813,Veterans Park - Pedestrian Entrance,Veterans Park,Pedestrian Entrance,,,Town of Holly Springs,"600 Bikram Dr., Holly Springs, NC","600 Bikram Dr., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=336,(919) 557-9600,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,35.662686,-78.827575,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No
2145033.89341838657856,808149.495769307017326,814,Wake Forest Kiwanis Park - E Holding Ave Entrance,Wake Forest Kiwanis Park,E Holding Ave Entrance,,,Town of Wake Forest,"404 E Holding Ave, Wake Forest, NC","404 E Holding Ave, Wake Forest, NC",http://www.wakeforestnc.gov/kiwanis-park.aspx,919-435-9560,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,35.970094,-78.509999,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2145152.578876554965973,807961.216618314385414,815,Wake Forest Kiwanis Park - S Franklin St Entrance,Wake Forest Kiwanis Park,S Franklin St Entrance,,,Town of Wake Forest,"404 E Holding Ave, Wake Forest, NC","404 E Holding Ave, Wake Forest, NC",http://www.wakeforestnc.gov/kiwanis-park.aspx,919-435-9560,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,35.970094,-78.509999,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes
2154780.206274807453156,813057.497764304280281,816,Wake Forest Reservoir Soft Trails - Greenway Entrance ,Wake Forest Reservoir Soft Trails,Greenway Entrance ,,,Town of Wake Forest,,,https://www.wakeforestnc.gov/parks-recreation-cultural-resources/greenways/trails/wake-forest-reservoir-soft-trails,919-435-9512,,,,Yes,,,,Yes,Yes,,,,,,,,,,,Yes,,,,,No,,,,,,,,,,,,,,,,No,,,,No,Yes,Yes,No,No
2151167.670848965644836,808193.562938392162323,817,Wake Forest Reservoir Soft Trails - Greenway Entrance ,Wake Forest Reservoir Soft Trails,Greenway Entrance ,,,Town of Wake Forest,,,https://www.wakeforestnc.gov/parks-recreation-cultural-resources/greenways/trails/wake-forest-reservoir-soft-trails,919-435-9512,,,,Yes,,,,Yes,Yes,,,,,,,,,,,Yes,,,,,No,,,,,,,,,,,,,,,,No,,,,No,Yes,Yes,No,No
2150482.743741139769554,808574.659617140889168,818,Wake Forest Reservoir Soft Trails - Traditions Grande Blvd Entrance ,Wake Forest Reservoir Soft Trails,Traditions Grande Blvd Entrance ,,,Town of Wake Forest,,,https://www.wakeforestnc.gov/parks-recreation-cultural-resources/greenways/trails/wake-forest-reservoir-soft-trails,919-435-9512,,,,Yes,,,,Yes,Yes,,,,,,,,,,,Yes,,,,,No,,,,,,,,,,,,,,,,No,,,,Yes,Yes,Yes,No,Yes
2074042.147606879472733,742485.589367732405663,819,WakeMed Soccer Park - E Chatham St Entrance,WakeMed Soccer Park,E Chatham St Entrance,,,Town of Cary,"950 E Chatham Street, Cary, NC","950 E Chatham Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Facilities/Sports_Facilities/WakeMed_Soccer_Park.htm,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,35.790248,-78.753053,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2073074.174149140715599,742679.071592316031456,820,WakeMed Soccer Park - E Chatham St Entrance,WakeMed Soccer Park,E Chatham St Entrance,,,Town of Cary,"950 E Chatham Street, Cary, NC","950 E Chatham Street, Cary, NC",http://www.townofcary.org/Departments/Parks__Recreation___Cultural_Resources/Facilities/Sports_Facilities/WakeMed_Soccer_Park.htm,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,35.790248,-78.753053,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes
2125400.37920780479908,732999.781895816326141,821,Walnut Creek Softball Complex - Birch Ridge Dr Entrance,Walnut Creek Softball Complex,Birch Ridge Dr Entrance,Walnut Creek Softball Complex,,City of Raleigh,"1201 Sunnybrook Rd, Raleigh, NC","1201 Sunnybrook Rd, Raleigh, NC",http://www.raleighnc.gov/arts_parks/,919-250-2725,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,35.761005,-78.578907,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes
2123727.672251388430595,731999.127729147672653,822,Walnut Creek Softball Complex - Greenway Entrance,Walnut Creek Softball Complex,Greenway Entrance,Walnut Creek Softball Complex,,City of Raleigh,"1201 Sunnybrook Rd, Raleigh, NC","1201 Sunnybrook Rd, Raleigh, NC",http://www.raleighnc.gov/arts_parks/,919-250-2725,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,35.761005,-78.578907,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
2125165.810779303312302,730769.774872899055481,823,Walnut Creek Softball Complex - Greenway Entrance,Walnut Creek Softball Complex,Greenway Entrance,Walnut Creek Softball Complex,,City of Raleigh,"1201 Sunnybrook Rd, Raleigh, NC","1201 Sunnybrook Rd, Raleigh, NC",http://www.raleighnc.gov/arts_parks/,919-250-2725,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,35.761005,-78.578907,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No
